id,created_at,text
1194722664834883585,2019-11-13 21:04:14,"b'RT @SteveScalise: ""What I can do here for you today is tell you what I heard from people.""\n\nThe Dems\' star witness just said he had no firs\xe2\x80\xa6'"
1194722633629220865,2019-11-13 21:04:07,b'RT @RepMarkMeadows: Listen to @Jim_Jordan review the unbelievable amount of hearsay these allegations are based on. Spread it far and wide.\xe2\x80\xa6'
1194722458886123521,2019-11-13 21:03:25,b'RT @GOPoversight: \xe2\x80\xa2 No first-hand knowledge.\n\xe2\x80\xa2 Never spoke to President Trump.\n\xe2\x80\xa2 Never spoke to Rudy Giuliani.\n\xe2\x80\xa2 Never spoke to Mick Mulvan\xe2\x80\xa6'
1194722412056760320,2019-11-13 21:03:14,b'RT @GOPoversight: Days since @RepAdamSchiff learned the identity of the whistleblower: 93 https://t.co/lXmokHZ227'
1194722394570670081,2019-11-13 21:03:10,b'RT @HouseGOP: It\xe2\x80\x99s NOT about the facts...\n\nIt\xe2\x80\x99s NOT about fairness...\n\nIt\xe2\x80\x99s NOT about finding the truth for the American people...\n\nFor Hou\xe2\x80\xa6'
1194693438471647235,2019-11-13 19:08:06,b'RT @GOPoversight: \xf0\x9f\x93\xba WATCH: Democrats ask star witness about alleged quid pro quo. \n\nStar witness admits he has no first-hand knowledge of t\xe2\x80\xa6'
1194693413242884096,2019-11-13 19:08:00,b'RT @Jim_Jordan: .@RepAdamSchiff is the ONLY member of Congress who knows the identity of the \xe2\x80\x9cWhistleblower\xe2\x80\x9d who started this entire sham.\xe2\x80\xa6'
1194693229054169088,2019-11-13 19:07:16,b'RT @RepMattGaetz: Their star witness knows nothing. \n\n#ImpeachmentHearings @Jim_Jordan https://t.co/djTTLkvNZo'
1194693177069985792,2019-11-13 19:07:04,"b""RT @GOPoversight: WATCH: @RepAdamSchiff changes the rules in the middle of his #impeachment hearing. \n\nWe're not surprised.\n\nSchiff's impea\xe2\x80\xa6"""
1194693141351272448,2019-11-13 19:06:55,"b'RT @RepKevinBrady: Under @HouseGOP Majority, the @WaysandMeansGOP hearing room was used to improve the lives of Americans with things like\xe2\x80\xa6'"
1194693012007329792,2019-11-13 19:06:25,"b'RT @RepArrington: Today, @HouseDemocrats hijacked our @WaysMeansCmte hearing room for their political impeachment circus.\n\nTheir obsession\xe2\x80\xa6'"
1194662286767665156,2019-11-13 17:04:19,"b""RT @SteveScalise: Schiff has emerged from his bunker to put on a public show. But the facts haven't changed.\n \n- @realDonaldTrump and Zelen\xe2\x80\xa6"""
1194662239955030016,2019-11-13 17:04:08,b'RT @SteveScalise: Meet the \xe2\x80\x9cstar witnesses\xe2\x80\x9d Adam Schiff called today:\n\n- Neither have any firsthand knowledge\n- Neither spoke to @realDonal\xe2\x80\xa6'
1194661877189623808,2019-11-13 17:02:41,"b'RT @TomFitton: If Schiff doesn\'t know who the ""whistleblower"" is -- how can he protect his identity.  Cover-up!'"
1194661357947408384,2019-11-13 17:00:38,"b'RT @RepLeeZeldin: Schiff isn\xe2\x80\x99t even trying to hide it. He is the prosecutor, judge, jury, witness coach &amp; lead story teller of this kangaro\xe2\x80\xa6'"
1194660759176990720,2019-11-13 16:58:15,"b'RT @WhiteHouse: ""They\'re trying to stop me, because I\'m fighting for you. And I\'ll never let that happen."" \xe2\x80\x94 President @realDonaldTrump htt\xe2\x80\xa6'"
1194658838315720705,2019-11-13 16:50:37,b'https://t.co/FJ8gMdh5bX'
1194655401054216192,2019-11-13 16:36:57,"b'RT @GOPLeader: .@Jim_Jordan to Chairman Schiff: ""Of the 435 members of Congress, you are the only Member who knows who the whistleblower is\xe2\x80\xa6'"
1194655366824497158,2019-11-13 16:36:49,"b'RT @GOPLeader: WATCH: \n\n@DevinNunes: ""After vowing publicly that impeachment requires bipartisan support, Democrats are pushing impeachment\xe2\x80\xa6'"
1194655326995435520,2019-11-13 16:36:40,"b""RT @HouseGOP: Adam Schiff just claimed he doesn't know the whistleblower's identity.\n\nHe deliberately mislead the public about his office's\xe2\x80\xa6"""
1194655303448645632,2019-11-13 16:36:34,b'RT @GOPoversight: FACT CHECK: Neither Ambassador Taylor nor George Kent have first-hand knowledge of a quid pro quo from the President. \n\nW\xe2\x80\xa6'
1194655275812302848,2019-11-13 16:36:28,"b'RT @RepMarkMeadows: Reminder: the Chairman was caught misleading a reporter about communication with the whistleblower, barely four weeks a\xe2\x80\xa6'"
1194655206388248577,2019-11-13 16:36:11,"b""RT @GOPLeader: This \xf0\x9f\x91\x8f is \xf0\x9f\x91\x8f a \xf0\x9f\x91\x8f sham \xf0\x9f\x91\x8f\n\xe2\x86\x92 Democrats are refusing access to important witnesses.\n\xe2\x86\x92 The President's legal counsel is not allowe\xe2\x80\xa6"""
1194655169423777797,2019-11-13 16:36:02,"b'RT @RepLizCheney: Just minutes after President Trump took his oath of office on Inauguration Day 2017, the Washington Post ran a piece ushe\xe2\x80\xa6'"
1194655138046238720,2019-11-13 16:35:55,"b'RT @RepJimBanks: Today, America will see one party try and overturn the constitutional election of a president of the United States of Amer\xe2\x80\xa6'"
1194655079342710789,2019-11-13 16:35:41,b'RT @RepMarkMeadows: 4 inconvenient facts for the Democrat impeachment fantasy:\n\n- Call transcript shows zero link between aid and political\xe2\x80\xa6'
1194655022702829568,2019-11-13 16:35:27,"b""RT @GOPoversight: .@RepAdamSchiff's sham #impeachment hearings begin today. \n\nBut make no mistake, Democrats have been out to get the Presi\xe2\x80\xa6"""
1194648339071016961,2019-11-13 16:08:54,b'RT @WhiteHouse: New hoax. Same swamp. https://t.co/6byw3BVxFR'
1194608581590564865,2019-11-13 13:30:55,b'READ THE TRANSCRIPT!'
1194608482793795584,2019-11-13 13:30:31,b'NEVER TRUMPERS!'
1194605373573009408,2019-11-13 13:18:10,"b'....any laws or did anything wrong, and they have to move away from quid pro quo because there was no quid, and the\xe2\x80\xa6 https://t.co/mFAufTPQBZ'"
1194605364240670725,2019-11-13 13:18:08,"b'...the most powerful tool the legislative branch has, Impeachment, &amp; they\xe2\x80\x99ve turned it into a political cudgel, whi\xe2\x80\xa6 https://t.co/KBxjfaCgoE'"
1194605354484715520,2019-11-13 13:18:05,b'\xe2\x80\x9cNancy Pelosi cares more about power than she does about principle. She did not want to go down this road. She real\xe2\x80\xa6 https://t.co/TsEw7G2SiO'
1194588645673619457,2019-11-13 12:11:42,b'The Democrats have stacked the deck against President Trump and the Republicans. They have leaked out everything. @SteveDoocy @foxandfriends'
1194586470050349056,2019-11-13 12:03:03,"b'\xe2\x80\x9cMillions of Americans will see what a partisan sham this whole thing is.\xe2\x80\x9d Rush Limbaugh @foxandfriends  Also, why\xe2\x80\xa6 https://t.co/M291UJuFJv'"
1194460081619963904,2019-11-13 03:40:50,b'RT @DanScavino: https://t.co/BwfxXfm983'
